358,358,2024.80,6.18,390,390,1814.50,4.73,403,403,1494.78,3.88,398,398,1894.58,5.18
327,327,1894.88,6.20,360,360,1654.87,4.60,368,368,1549.18,4.43,356,356,1723.60,5.17
333,333,1920.08,5.91,356,356,1655.87,4.74,378,378,1489.63,3.82,363,363,1752.17,5.23
321,321,1834.52,5.99,351,351,1547.44,4.44,365,365,1444.23,3.92,358,358,1675.46,4.70
346,346,1961.57,6.23,391,391,1851.26,5.05,401,401,1577.67,4.20,381,381,1716.05,4.68
351,351,2065.99,6.26,369,369,1716.92,4.92,390,390,1529.82,3.86,403,403,1822.00,4.49
315,315,1820.81,6.30,346,346,1662.41,5.05,368,368,1549.88,4.47,352,352,1638.44,5.18
334,334,1952.83,6.53,381,381,1829.30,4.86,399,399,1639.64,4.09,386,386,1832.18,4.93
336,336,2076.18,6.65,372,372,1719.64,4.82,401,401,1649.92,4.19,382,382,1962.54,5.26
329,329,1924.33,6.30,345,345,1681.58,5.12,350,350,1453.77,4.20,356,356,1740.63,5.42
299,299,1759.10,6.57,331,331,1614.99,5.17,355,355,1590.44,4.90,334,334,1610.79,5.37
339,339,1945.34,6.12,372,372,1795.16,4.91,377,377,1555.77,4.30,375,375,1835.79,5.27
325,325,1963.81,6.44,367,367,1645.25,4.64,372,372,1497.68,4.23,375,375,1562.33,4.23
360,360,2068.57,6.03,394,394,1845.74,4.72,408,408,1634.32,3.95,395,395,2054.65,5.54
346,346,2131.37,6.52,376,376,1819.99,4.85,386,386,1644.50,4.31,375,375,1840.22,5.16
323,323,1890.65,6.34,369,369,1705.38,4.87,380,380,1587.59,4.31,371,371,1689.34,4.87
332,332,1908.61,6.29,374,374,1749.09,4.77,387,387,1548.94,4.00,378,378,1787.97,5.09
347,347,2181.61,6.72,395,395,1904.93,5.05,403,403,1660.50,4.48,385,385,1934.05,5.54
334,334,2049.67,6.66,385,385,1810.25,4.73,386,386,1585.63,4.03,380,380,1833.29,4.89
323,323,2008.58,6.83,368,368,1715.04,4.47,383,383,1517.89,3.86,370,370,1752.17,4.91
335,335,1856.79,6.11,368,368,1631.96,4.36,388,388,1530.37,3.95,362,362,1631.13,4.52
326,326,1994.26,6.31,364,364,1667.41,4.82,369,369,1474.65,4.15,380,380,1733.69,4.77
325,325,2030.68,6.91,378,378,1797.34,4.75,393,393,1590.90,4.02,390,390,1883.67,5.12
321,321,1954.53,6.58,377,377,1701.97,4.84,386,386,1491.41,3.73,375,375,1762.11,5.06
333,333,1915.62,6.26,366,366,1743.11,4.95,395,395,1598.27,3.90,382,382,1861.37,5.16
325,325,1819.45,6.04,360,360,1724.45,5.16,379,379,1512.63,3.96,354,354,1830.95,5.24
327,327,1959.63,6.50,380,380,1791.89,4.93,395,395,1611.91,4.22,381,381,1874.11,5.19
337,337,2003.49,6.53,377,377,1760.42,4.94,394,394,1522.08,3.91,369,369,1798.86,5.25
346,346,2061.04,6.47,394,394,1804.94,4.66,409,409,1536.10,3.75,393,393,1985.61,5.41
331,331,1832.13,6.13,376,376,1708.84,4.87,402,402,1567.72,4.00,377,377,1784.05,4.97
342,342,2021.11,6.37,386,386,1847.96,4.97,400,400,1629.96,4.16,400,400,1934.04,5.36
320,320,1922.89,6.33,353,353,1638.55,4.78,379,379,1505.29,4.06,374,374,1763.03,4.81
322,322,1909.54,6.57,371,371,1586.44,4.20,387,387,1526.15,3.86,377,377,1567.39,4.30
318,318,1855.39,6.20,345,345,1652.65,4.89,364,364,1530.96,4.15,366,366,1713.72,4.90
316,316,1857.87,6.31,343,343,1589.73,4.76,372,372,1539.47,4.46,361,361,1581.85,4.54
349,349,2045.56,6.37,378,378,1639.96,4.27,400,400,1502.16,3.57,392,392,1771.54,4.83
335,335,1946.18,6.34,358,358,1698.03,4.83,394,394,1583.01,3.81,378,378,1853.47,5.28
352,352,2191.77,6.61,406,406,1926.58,4.71,410,410,1630.80,3.99,410,410,2011.03,4.88
306,306,1685.47,5.87,328,328,1513.97,4.85,353,353,1423.32,4.10,339,339,1578.11,5.38
334,334,2005.23,6.39,387,387,1788.81,4.59,404,404,1641.08,4.02,375,375,1855.62,5.01
326,326,1814.37,6.26,361,361,1651.78,4.61,366,366,1448.56,4.00,350,350,1708.26,4.97
326,326,1921.57,6.36,361,361,1724.86,5.03,370,370,1491.85,4.25,383,383,1755.01,5.23
349,349,1867.57,5.60,368,368,1686.94,4.65,376,376,1534.57,4.24,376,376,1697.69,4.65
317,317,1833.64,6.53,355,355,1643.14,4.64,363,363,1496.32,4.41,357,357,1736.14,5.14
347,347,2100.04,7.01,410,410,1879.50,4.47,429,429,1693.59,3.92,396,396,2049.99,5.39
321,321,2021.94,6.77,381,381,1919.84,5.10,406,406,1621.45,3.93,385,385,1834.67,4.85
323,323,1917.72,6.74,366,366,1686.31,4.73,391,391,1567.11,4.01,347,347,1753.35,5.70
340,340,2022.03,6.37,376,376,1729.78,4.70,371,371,1604.85,4.39,377,377,1942.02,5.44
317,317,1822.06,6.13,366,366,1685.69,4.76,379,379,1502.43,3.97,383,383,1792.96,5.08
332,332,1930.04,6.27,366,366,1728.08,4.79,393,393,1601.63,4.13,377,377,1891.06,5.47
